id	status	implementation	tests	documentation	notes
OAS-3.1.1-0066	implemented	validate/metadata.go	validate/metadata_test.go	README.md#parse-and-validate	License URLs must be valid URI references and are mutually exclusive with SPDX identifiers.
OAS-3.1.1-0067	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0068	implemented	server/expand.go	server/expand_test.go	README.md#server-url-expansion	Server expansion requires a string URL and substitutes every declared template variable.
OAS-3.1.1-0069	implemented	server/expand.go	server/expand_test.go	README.md#server-url-expansion	Relative server URL templates are preserved and expanded without implicit URL resolution.
OAS-3.1.1-0070	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.1-0071	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0072	implemented	validate/servers.go	validate/servers_test.go	README.md#parse-and-validate	Version-specific enum severity is enforced across supported patch lines.
OAS-3.1.1-0073	implemented	validate/servers.go	validate/servers_test.go	README.md#parse-and-validate	A server variable default must belong to its declared enum.
OAS-3.1.1-0074	implemented	server/expand.go	server/expand_test.go	README.md#server-url-expansion	Server expansion uses declared defaults unless the caller supplies an override.
OAS-3.1.1-0075	implemented	validate/servers.go	validate/servers_test.go	README.md#parse-and-validate	Version-specific enum severity is enforced across supported patch lines.
OAS-3.1.1-0076	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.1-0077	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0078	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0079	implemented	validate/components.go	validate/components_test.go	README.md#parse-and-validate	Every fixed Components Object registry key is checked against the normative component-name grammar.
OAS-3.1.1-0080	implemented	validate/document.go	validate/paths_test.go	README.md#parse-and-validate	Validation accepts both empty Paths Objects and empty Path Item Objects across supported revisions.
OAS-3.1.1-0081	implemented	validate/paths.go	validate/paths_test.go	README.md#parse-and-validate	Paths fields must begin with a slash unless they are specification extensions.
OAS-3.1.1-0082	implemented	validate/paths.go	validate/paths_test.go	README.md#parse-and-validate	Equivalent templated path hierarchies are rejected.
OAS-3.1.1-0083	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0084	implemented	validate/document.go	validate/paths_test.go	README.md#parse-and-validate	Validation accepts both empty Paths Objects and empty Path Item Objects across supported revisions.
OAS-3.1.1-0085	implemented	validate/references.go	validate/references_test.go	README.md#references	Path Item references require valid URI-reference syntax and resolve only to Path Item Object targets.
OAS-3.1.1-0086	implemented	validate/references.go	validate/references_test.go	README.md#references	Path Item references require valid URI-reference syntax and resolve only to Path Item Object targets.
OAS-3.1.1-0087	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.1-0088	implemented	validate/parameters.go	validate/parameters_test.go	README.md#parse-and-validate	Inline, internal, and explicitly resolved external parameters are compared by location and name at the Path Item use site.
OAS-3.1.1-0089	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0090	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.1-0091	implemented	validate/operations.go	validate/paths_test.go	README.md#parse-and-validate	Operation identifiers are compared case-sensitively across owned operations and authorized external Path Item and Callback targets.
OAS-3.1.1-0092	implemented	validate/links.go	validate/links_test.go	README.md	Link operationId values resolve case-sensitively against the document-wide operation identifier index.
OAS-3.1.1-0093	implemented	validate/paths.go	validate/paths_test.go	README.md#parse-and-validate	Non-portable operation identifiers produce an interoperability warning against the documented ASCII programming-identifier convention.
OAS-3.1.1-0094	implemented	validate/parameters.go	validate/parameters_test.go	README.md#parse-and-validate	Inline, internal, and explicitly resolved external parameters are compared by location and name at the Operation use site.
OAS-3.1.1-0095	implemented	validate/request_bodies.go	validate/request_bodies_test.go	README.md#parse-and-validate	GET, HEAD, and DELETE request bodies remain permitted and receive the specified avoidance warning without suppressing semantic validation.
OAS-3.1.1-0096	implemented	validate/deprecated.go	validate/deprecated_test.go	README.md#parse-and-validate	Validation emits a stable warning so consumers can refrain from using an operation declared deprecated.
OAS-3.1.1-0097	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0098	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.1-0099	implemented	validate/external_docs.go	validate/external_docs_test.go	README.md#parse-and-validate	Required External Documentation Object URLs are enforced by the pinned schema.
OAS-3.1.1-0100	implemented	validate/external_docs.go	validate/external_docs_test.go	README.md#parse-and-validate	Every root, operation, tag, or nested Schema Object URL must be a valid URI reference.
OAS-3.1.1-0101	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.1-0102	implemented	validate/parameters.go	validate/parameters_test.go	README.md#parse-and-validate	Parameter Objects require exactly one of schema or content.
OAS-3.1.1-0103	implemented	validate/document.go	validate/parameters_test.go	README.md#parse-and-validate	Common Parameter Object fields remain valid when serialization is defined with content rather than schema.
OAS-3.1.1-0104	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.1.1-0105	implemented	validate/paths.go	validate/paths_test.go	README.md#parse-and-validate	Path parameter names are matched case-sensitively to template expressions, including explicitly resolved external references.
OAS-3.1.1-0106	implemented	validate/parameters.go	validate/parameters_test.go	README.md#parse-and-validate	Required names, exact path-template bindings, case-sensitive identities, and complete semantic exclusion of the three ignored header parameters are enforced.
